time_s,0cm,0.1cm,0.2cm,0.3cm,0.4cm,0.5cm,0.6cm,0.7cm,0.8cm,0.9cm,1cm,1.1cm,1.2cm,1.3cm,1.4cm,1.5cm,1.6cm,1.7cm,1.8cm,1.9cm,2cm
4380,2.4809059558291486,2.4791038147071998,2.473640909846607,2.4643506939993798,2.450965203575155,2.4331293144667985,2.4104203033502301,2.3823721873508945,2.3485040178389767,2.3083509565812097,2.2614966017603622,2.2076047031271333,2.1464481547045504,2.0779330208399354,2.0021153814384465,1.9192090389966585,1.8295827439709238,1.7337469624322033,1.6323327949760755,1.5260634866475447,1.4156827853859841
4440,2.476358876892903,2.4745097783720889,2.4689081919801721,2.4593941291100521,2.4457104977939523,2.4275172204494266,2.4044105154321684,2.37594675315475,2.3416700118250766,2.3011421348510983,2.2539737642771231,2.1998545328749151,2.1385803850487726,2.0700759094023846,1.9944096618547664,1.9118008330131955,1.8226163818064098,1.7273585440203751,1.6266408099259324,1.5211420777884528,1.4115238407799575
4500,2.471664455827733,2.4697699793060774,2.4640344609904137,2.4543044939134302,2.4403338607790577,2.4217974679426599,2.3983102962404024,2.3694507269897431,2.3347873259034388,2.2939078662807266,2.2464490754089184,2.1921253328535419,2.1307543803231974,2.0622780715643767,1.9867763567179479,1.9044730792627127,1.8157325274066882,1.7210451887195699,1.6209991679477092,1.5162346734481404,1.4073973277949228
4560,2.466825723041195,2.464887501393402,2.4590229537635349,2.4490852564027561,2.4348390365276087,2.4159740793280777,2.3921238984351949,2.3628884842793587,2.3278602792307739,2.286652148059658,2.2389258451788177,2.1844192633470736,2.1229706254659964,2.0545377950608175,1.9792110453340048,1.8972178460280575,1.8089182452183772,1.7147891986286574,1.6153970820295729,1.5113618381016614,1.4033186670075983
4620,2.4618461734561743,2.4598658818940091,2.4538773242535212,2.4437402313923235,2.4292299970678206,2.4100511184763271,2.3858553420158524,2.3562637938642292,2.3208921198998596,2.2793773998781299,2.2314053633319211,2.1767362538064758,2.1152275995401064,2.0468521735222995,1.9717095413321302,1.8900297292599733,1.8021677004016103,1.7085878443167912,1.6098391911137702,1.5065254346320589,1.3992837138660601
4680,2.4567295422007853,2.4547088767862322,2.4486013812211698,2.4382732843382091,2.4235106259347305,2.4040323971953175,2.3795082247759787,2.3495798515618094,2.3138854228136592,2.2720853469896083,2.2238882907372441,2.1690757166043055,2.1075233046213873,2.0392176225891809,1.9642665121695146,1.8829018444488548,1.7954736877977318,1.7024358656918361,1.6043249248435985,1.5017366109449832,1.3952954617347049
4740,2.4514796092369298,2.4494202712935356,2.4431989169688979,2.4326881915849485,2.4176846231801927,2.3979214351102351,2.373085739457975,2.3428393458425916,2.3068421869010933,2.2647771409778268,2.2163748460605044,2.1614369699941998,2.0998563486511093,2.0316324360535258,1.9568806430256167,1.8758344319603921,1.7888396259233512,1.6963413701712537,1.5988649288938581,1.4969907467087205,1.3913261768570104
4800,2.446100097735795,2.4440037845782805,2.4376736324348234,2.4269886044813207,2.4117555352243891,2.3917215937640854,2.3665909647031089,2.3360449693786407,2.2997646272473546,2.2574544530891956,2.2088661189780394,2.1538205002966384,2.0922265901442962,2.0240958253839536,1.9495505536040478,1.8688257381985642,1.7822635725037479,1.6903013112537228,1.593452894201717,1.4922828541715103,1.3873595396129699
4860,2.4405947259769105,2.4384631300013071,2.4320292210308558,2.4211781668392196,2.4057269053120391,2.3854362409907277,2.3600269966974015,2.3291994370127176,2.2926549675987582,2.2501189251185321,2.2013631235088673,2.1462267319142252,2.0846340475034775,2.0166078169677935,1.9422769831644728,1.8618781036384928,1.7757501391207615,1.6843225039362291,1.5880951353694497,1.4876046259200866,1.3833603148306963
4920,2.4349672675867708,2.4328020738613896,2.426269423242736,2.4152605644962479,2.3996023222072789,2.3790688142007692,2.3533970629619017,2.322305716703565,2.2855158923067593,2.2427729766141922,2.1938680902134129,2.1386578470881372,2.0770810548768619,2.0091711153131753,1.9350631136750376,1.8549948900239823,1.769301571219801,1.6784026132305276,1.5827789571816417,1.4829393890146572,1.3793958799967547
4980,2.4292216519431302,2.4270245426813135,2.4203981542802371,2.4092396852142746,2.3933856189333507,2.3726230513608138,2.3467047518892103,2.3153671760952754,2.2783504542553339,2.2354192175396697,2.1863830088864677,2.1311149755357364,2.0695675724879741,2.0017841303687289,1.9279053369997277,1.8481698575140468,1.7629083114880371,1.6725297371717254,1.5775003820333617,1.4783130691834132,1.3754187388293881
5040,2.4233620461027967,2.421134694493345,2.4144195404244373,2.4031195872999529,2.3870807289646123,2.3661026795821618,2.3399534791243184,2.3083868000657168,2.2711610962895894,2.2280594860888963,2.1789091618477263,2.1235990843317385,2.0620947599301305,1.9944490097925387,1.9208077863495108,1.8414102203285643,1.7565821596020397,1.6667222615129462,1.5722776327040298,1.4736999442301559,1.3713722436041718
5100,2.417392737256975,2.4151368017966153,2.4083378087901721,2.3969044190173054,2.380691687240553,2.3595115913863789,2.3331469821604518,2.3013681888577997,2.263951341585412,2.2206973328819908,2.1714502555980313,2.1161141298609483,2.0546667736150601,1.9871697679263396,1.9137735900718076,1.8347170673176383,1.7503201399404624,1.6609680517298855,1.5670835060143498,1.4690845707674083,1.367338287812168
5160,2.4113182808267331,2.4090354157759943,2.4021574962689303,2.390598688135984,2.3742229494200888,2.3528541550270172,2.326289488446279,2.2943153492222996,2.2567248582944561,2.2133359170030107,2.1640087001115296,2.1086614457948776,2.0472834451404349,1.9799442138129653,1.9067979019600603,1.8280819601678306,1.7441087905390704,1.6552487290323881,1.5619037160418721,1.4644785511304466,1.3633806859962354
5220,2.4051435516771367,2.4028353944235215,2.3958834054485565,2.3842070890594367,2.3676790255626288,2.3461345881651652,2.3193847757777433,2.2872314261735602,2.2494839162181881,2.205976339470852,2.1565840847692703,2.1012387259374705,2.0399401655913634,1.9727650294457564,1.8998703311141902,1.8214913775832795,1.737932898693292,1.6495532284744883,1.5567445621703606,1.4599150727743011,1.3594600439839322
5280,2.3988733871757426,2.396541529577195,2.3895201862060746,2.3777340179543964,2.3610639236461117,2.3393563506306982,2.3124355749854502,2.2801182349198839,2.2422292514935251,2.1986181623020715,2.1491748320950363,2.0938434888251489,2.0326340533242169,1.9656297638135969,1.8929901320286862,1.8149483840085558,1.7318030078069078,1.6439040419378355,1.5516347690592567,1.4553831618135129,1.3554812147727866
5340,2.3925122165437926,2.3901581941513221,2.3830720427844452,2.3711834001607226,2.3543811878350476,2.3325225227294197,2.3054444573311503,2.2729778523924118,2.2349625432332938,2.1912628576686766,2.1417824836323018,2.0864776654315751,2.0253677217123647,1.9585419238571815,1.8861618822494082,1.8084588367005856,1.7257256132377814,1.6383029130532634,1.5465580103548955,1.4508542866078695,1.3515285703116451
5400,2.3860642628506792,2.3836895765935751,2.3765430620000281,2.3645591606046494,2.347634532036933,2.3256365726071158,2.298414624857152,2.2658132021383053,2.227686415397601,2.1839126907186759,2.1344088084664263,2.0791422776363193,2.0181410827953958,1.9514999160065409,1.8793821498116623,1.8020169938158348,1.7196913609810514,1.632735906254172,1.5415051361044987,1.4463504282294279,1.3475672881750655
5460,2.3795338656129754,2.3771399849367132,2.3699374559893358,2.3578653467614421,2.3408277630656653,2.3187019806369875,2.2913491345755777,2.2586268112710504,2.2204027564211595,2.1765688182032821,2.1270541902482165,2.0718370070566752,2.0109533787309588,1.944503036395079,1.8726508859619881,1.7956239026570402,1.7137029002664497,1.6272086373248251,1.5364811070136231,1.4418532712307006,1.3436441535439296
5520,2.3729253713942517,2.3705137251443231,2.3632594089137435,2.3511059401922658,2.333964580943916,2.3117220907932521,2.2842509070996928,2.2514211177631083,2.213113466223644,2.1692325384137403,2.1197192325528604,2.0645616078898739,2.0038032496945695,1.9375483719961097,1.8659629923510479,1.7892716214488902,1.7077489880136119,1.6217066309827293,1.531475848566942,1.4373898704418104,1.3397523091443886
5580,2.3662430645692369,2.3638150362565233,2.3565130224851822,2.3442848092999946,2.327048518171273,2.3046999882383274,2.2771224592625146,2.2441979428711183,2.2058195488427161,2.1619039487481611,2.1124031154645642,2.0573144764230582,1.9966886604351413,1.9306340966332918,1.8593178295975463,1.7829620596553442,1.7018361970409346,1.6162446587514896,1.5265101113122872,1.4329472036912583,1.3358144679051347
5640,2.3594910140422831,2.3570479340814985,2.3497021544924608,2.3374055534360316,2.3200828249658683,2.2976385012046632,2.2699661535808966,2.2369591823915269,2.1985224884764247,2.1545842412618197,2.1051069178635267,2.0500967900897171,1.9896110791089723,1.9237620796151944,1.8527176818584097,1.7766979006941837,1.6959671788713486,1.6108219657020468,1.5215717999145668,1.4285109332778967,1.3318795637450407
5700,2.3526731552687536,2.350216314097664,2.3428305827762035,2.3304717618988531,2.3130708419566086,2.2905406753855493,2.2627847099196274,2.2297072141420236,2.1912243159580131,2.1472750998527053,2.0978319730190882,2.0429095156196824,1.9825710772849487,1.916932470734998,1.8461622366709762,1.7704780631942036,1.6901389004778908,1.6054319666976373,1.5166534728756345,1.4240834876452888,1.3279651638215491
5760,2.3457934832706759,2.3433241352997749,2.3359021587581732,2.3234871083418573,2.3060159964917393,2.2834096243558393,2.2555808598279814,2.2224443151513982,2.1839267717657709,2.1399776300692315,2.0905786304213922,2.0357521011564361,1.9755670393018578,1.9101424130266507,1.8396471661035392,1.764296450269029,1.6843435733525818,1.6000672115817887,1.5117542168990099,1.4196788536626861,1.3240689433203887
5820,2.3388559937328366,2.3363753477041711,2.3289206947539265,2.3164551734122401,2.2989215409757389,2.2762481737492966,2.2483569049545746,2.21517217500551,2.1766308694308427,2.1326921543941801,2.0833465921083443,2.0286238295153489,1.9685981997893387,1.9033916452669599,1.8331734409814517,1.7581562600177378,1.6785882191225401,1.5947406573137091,1.5068905647090032,1.4152911944459097,1.3201118836174932
5880,2.3318645046711208,2.3293737202085607,2.3218898146765907,2.3093793477981546,2.2917905589665057,2.2690590492031562,2.2411151961881566,2.2078927988970469,2.1693383539642546,2.1254203045847517,2.076137577497144,2.0215267340224408,1.9616671022548411,1.8966833199145783,1.8267447918889084,1.7520616394047599,1.6728766851236376,1.5894524378808392,1.5020503206428666,1.4108990722720356,1.316159618974087
5940,2.3248228008101228,2.322323004385205,2.3148131735247035,2.3022631348748814,2.2846263601036045,2.2618453402023717,2.2338585918827425,2.2006088137680355,2.1620516203663569,2.1181642239829452,2.0689534110676937,2.0144621691300926,1.9547743588992246,1.8900168851085986,1.8203588762530629,1.7460073717767255,1.6671987964485457,1.5841850862356659,1.4972138733705536,1.4065086756472238,1.3122798717522002
6000,2.3177348272847351,2.3152271122991208,2.3076945834138143,2.295110177182845,2.2774323414154893,2.2546101099388389,2.226589711328995,2.1933222501834,2.1547719145190589,2.1109241086928567,2.0617928897547841,2.0074270950448168,1.9479145839319505,1.883384060942682,1.8140039675902615,1.7399778891289288,1.6615359191595496,1.5789221547076178,1.4923817105775938,1.4021555350705515,1.308480804157478
6060,2.3106044027993979,2.3080898003368073,2.300537610622833,2.2879237139619844,2.2702112642165018,2.2473554747999875,2.2193098457943674,2.1860333924284561,2.147498354738282,2.1036978170667715,2.0546526452812861,2.0004171563880395,1.9410829609146794,1.8767804484272443,1.8076774171325156,1.7339744566590736,1.6558971611444835,1.5736864182708217,1.4875888011601079,1.3978437995521353,1.3046461819426431
6120,2.3034346878293177,2.3009141520880614,2.2933451112938625,2.2807062339720288,2.2629651308407803,2.2400828669599124,2.2120198277202108,2.1787425197482051,2.1402308111959676,2.0964850666832682,2.0475326107207956,1.9934329565418809,1.93428125968012,1.870209500428323,1.8013850046715758,1.7280061718523301,1.6502957186282072,1.568491814258365,1.4828352469124293,1.393542943347577,1.3007432925356499
6180,2.2962283678374504,2.2937028074370991,2.2861195947511463,2.2734600493827077,2.2556960197449185,2.232794134937035,2.2047213274366833,2.1714512271523363,2.1329709539250419,2.0892877876118749,2.040435172891089,1.9864775192279021,1.9275132881913648,1.8636759364374269,1.7951324300255578,1.7220792394611759,1.6447356940435307,1.5633335609856047,1.4780992976641842,1.3892280115607563,1.2968787662967991
6240,2.288988256186228,2.2864585618793494,2.2788638060804414,2.2661878311141801,2.2484065158494135,2.2254917764762498,2.1974167570646435,2.1641618283935253,2.1257209432770701,2.0821078510222155,2.0333616546657209,1.9795512050410609,1.9207778716345478,1.8571763167562036,1.7889130017799446,1.7161821542270288,1.6391986307817787,1.5581868101736107,1.4733661575073849,1.3849369738799349,1.2930571768752115
6300,2.2817174688066824,2.2791845014643952,2.2715807390397091,2.2588924099836949,2.2410992019303357,2.2181780204274659,2.1901078603038555,2.1568754265522974,2.1184810750437451,2.0749446011584975,2.0263103895482355,1.9726514536959427,1.9140719398006376,1.8507077318612222,1.782724831960653,1.7103151621797259,1.6336894383490552,1.5530670243057461,1.4686625927428041,1.3806666505815692,1.2892117781002994
6360,2.2744189460636894,2.2718835138575435,2.2642731247960954,2.2515762624290261,2.2337762131821424,2.2108545953169187,2.1827959275961901,2.1495928922929943,2.1112518844209327,2.0677984004008971,2.019281807605747,1.9657790516538396,1.9073968950467743,1.8442723238037881,1.7765707934940183,1.7044820203099951,1.6282130540117294,1.5479781771105083,1.4639839343897778,1.3764030978400144,1.2853204979331929
6420,2.2670953874715152,2.2645582610943982,2.2569435167305274,2.2442417731292954,2.2264397233333599,2.2035234449514913,2.175482680964401,2.1423157630431362,2.1040347904358083,2.0606706417909799,2.0122773865108554,1.9589356747875921,1.9007547155217774,1.8378724902515486,1.7704538891581403,1.6986864616696282,1.6227733141450358,1.5429219544684485,1.4593259719682774,1.372134182417494,1.2814033729912468
6480,2.2597495464794366,2.2572114729679207,2.2495945763037462,2.2368914982513193,2.2190921585087269,2.1961868564403928,2.1681702775526652,2.135046093422845,2.0968317883463046,2.0535633124691559,2.0052991505707731,1.952123406090829,1.894147526267254,1.8315103255962315,1.7643759731092785,1.6929295156846984,1.6173691486613868,1.5378936339683047,1.4546820394105435,1.3678612752810193,1.2774541098499927
6540,2.2523843954444684,2.2498461033177879,2.2422292030944022,2.2295282510105801,2.2117362187880092,2.1888473959554045,2.1608611342068733,2.1277861385730517,2.0896449577635048,2.0464782941448258,1.9983487429284545,1.9453435777433723,1.8875762181266722,1.8251860243127898,1.7583360225759892,1.6872079909658886,1.6119939296143586,1.5328822769503598,1.450037178594485,1.3635762780600829,1.2735844667375062
6600,2.2450031076462462,2.2424653009758022,2.2348504722497422,2.222154982241852,2.2043746764849912,2.181507595292365,2.1535574651572871,2.1205376916319048,2.0824755243409254,2.039416034651691,1.991425535460696,1.9385940761877334,1.8810366523925761,1.8188927531303289,1.7523237876288946,1.6815077460823202,1.6066302612078842,1.527871795518061,1.4453935221282794,1.359325229711396,1.2697320478598579
6660,2.2376087646777885,2.2350720974736471,2.227461262593303,2.2147743081419748,2.1970097643561588,2.1741691710332334,2.1462603302111809,2.1133010199569364,2.0753228582799581,2.0323749766644683,1.984527148883289,1.9318720159920342,1.8745260386388836,1.8126287724429424,1.7463399935909225,1.6758341741145408,1.6012920493704144,1.5228895431532885,1.4407834241808177,1.3550874712912759,1.2658254339242787
6720,2.2302038850398107,2.2276689531874587,2.2200638647099207,2.2073882523869117,2.1896431687279154,2.1668334432662877,2.1389707127001016,2.1060768738442892,2.0681876641113495,2.0253560439790728,1.9776550379480329,1.925179677913452,1.8680476761993086,1.8063984328054428,1.7403899788459622,1.6701935243668375,1.5959853416597791,1.5179352839790539,1.4361896255012425,1.3508446520578297,1.2619138397767846
